item.id|age_group|like.feat|dislike.feat|like.all|dislike.all|odd.ratio
1450|young|0|2|10|5|0.20833333333333331
1451|old|1|0|1|0|2.0
1452|old|0|1|0|1|0.5
1453|old|1|5|1|5|1.0
1454|old|0|2|0|2|0.5
1455|old|4|1|5|2|1.6
1455|young|1|1|5|2|0.4
1456|old|0|1|0|1|0.5
1457|old|1|0|1|0|2.0
1458|old|3|2|4|3|1.125
1458|young|1|1|4|3|0.75
1459|old|0|1|0|1|0.5
1460|old|0|1|0|1|0.5
1461|old|2|4|3|4|0.6666666666666666
1461|young|1|0|3|4|2.0
1462|old|2|1|2|1|1.0
1463|old|1|0|1|2|4.0
1463|young|0|2|1|2|0.3333333333333333
1464|old|0|3|0|3|0.5
1465|old|3|2|4|2|0.75
1465|young|1|0|4|2|1.0
1466|young|1|0|2|0|1.0
1466|old|1|0|2|0|1.0
1467|old|1|1|3|3|1.0
1467|young|2|2|3|3|1.0
1468|old|1|3|5|7|0.46666666666666673
1468|young|4|4|5|7|1.4000000000000001
1469|old|0|3|1|4|0.4444444444444444
1469|young|1|1|1|4|4.0
1470|young|2|4|2|7|1.75
1470|old|0|3|2|7|0.5833333333333334
1471|old|1|0|1|1|3.0
1471|young|0|1|1|1|0.3333333333333333
1472|old|3|2|5|4|1.2
1472|young|2|2|5|4|0.8
1473|old|1|3|2|4|0.6666666666666666
1473|young|1|1|2|4|2.0
1474|old|1|5|2|6|0.6
1474|young|1|1|2|6|3.0
1475|young|0|1|0|1|0.5
1476|young|0|2|0|2|0.5
1477|old|3|5|4|14|2.1
1477|young|1|9|4|14|0.38888888888888884
1478|old|1|6|1|7|1.1666666666666667
1478|young|0|1|1|7|2.3333333333333335
1479|old|0|5|1|10|0.6666666666666666
1479|young|1|5|1|10|2.0
1480|old|1|0|1|1|3.0
1480|young|0|1|1|1|0.3333333333333333
1481|young|1|0|1|0|2.0
1482|old|4|4|7|5|0.7142857142857142
1482|young|3|1|7|5|2.142857142857143
1483|young|1|1|1|2|2.0
1483|old|0|1|1|2|0.6666666666666666
1484|old|1|1|2|2|1.0
1484|young|1|1|2|2|1.0
1485|old|0|1|0|1|0.5
1486|young|0|2|0|5|1.25
1486|old|0|3|0|5|0.8333333333333334
1487|old|2|1|2|2|2.0
1487|young|0|1|2|2|0.5
1488|old|0|3|0|5|0.8333333333333334
1488|young|0|2|0|5|1.25
1489|old|1|2|1|2|1.0
1490|old|1|0|1|1|3.0
1490|young|0|1|1|1|0.3333333333333333
1491|old|1|0|1|0|2.0
1492|old|0|1|0|1|0.5
1493|old|0|1|0|1|0.5
1494|old|1|2|2|3|0.75
1494|young|1|1|2|3|1.5
1495|old|0|1|2|3|0.75
1495|young|2|2|2|3|1.5
1496|young|1|0|1|1|3.0
1496|old|0|1|1|1|0.3333333333333333
1497|old|1|0|1|0|2.0
1498|old|2|1|2|2|2.0
1498|young|0|1|2|2|0.5
1499|old|1|0|2|0|1.0
1499|young|1|0|2|0|1.0
1500|old|2|3|2|3|1.0
1501|old|0|1|0|2|1.0
1501|young|0|1|0|2|1.0
1502|old|1|3|4|6|0.5
1502|young|3|3|4|6|1.5
1503|old|2|1|2|1|1.0
1504|young|1|0|1|0|2.0
1505|old|2|1|2|1|1.0
1506|old|0|1|0|1|0.5
1507|young|0|2|0|3|0.75
1507|old|0|1|0|3|1.5
1508|young|0|4|0|5|0.625
1508|old|0|1|0|5|2.5
1509|young|0|1|0|1|0.5
1510|young|0|2|2|3|0.375
1510|old|2|1|2|3|3.0
1511|old|3|0|4|2|3.0
1511|young|1|2|4|2|0.25
1512|young|0|2|0|3|0.75
1512|old|0|1|0|3|1.5
1513|young|1|2|3|4|0.6666666666666666
1513|old|2|2|3|4|1.3333333333333333
1514|old|1|0|1|0|2.0
1515|old|1|1|2|1|0.5
1515|young|1|0|2|1|1.5
1516|young|1|2|2|3|0.75
1516|old|1|1|2|3|1.5
1517|old|2|5|4|8|0.8
1517|young|2|3|4|8|1.3333333333333333
1518|young|1|1|1|1|1.0
1519|young|0|1|0|1|0.5
1520|old|0|3|0|4|0.6666666666666666
1520|young|0|1|0|4|2.0
1521|old|0|5|0|7|0.7
1521|young|0|2|0|7|1.75
1522|old|1|1|1|1|1.0
1523|old|6|1|7|1|0.8571428571428571
1523|young|1|0|7|1|0.42857142857142855
1524|old|1|0|1|0|2.0
1525|old|1|0|1|0|2.0
1526|young|2|2|2|5|2.5
1526|old|0|3|2|5|0.4166666666666667
1527|young|0|3|0|3|0.5
1528|old|0|2|1|4|0.6666666666666666
1528|young|1|2|1|4|2.0
1529|young|0|2|0|5|1.25
1529|old|0|3|0|5|0.8333333333333334
1530|young|1|2|4|3|0.375
1530|old|3|1|4|3|2.25
1531|old|0|2|0|2|0.5
1532|old|1|0|1|0|2.0
1533|old|1|1|2|4|2.0
1533|young|1|3|2|4|0.6666666666666666
1534|old|2|1|2|2|2.0
1534|young|0|1|2|2|0.5
1535|old|1|0|1|0|2.0
1536|old|3|0|3|1|3.0
1536|young|0|1|3|1|0.2
1537|young|0|1|0|3|1.5
1537|old|0|2|0|3|0.75
1538|young|0|2|0|4|1.0
1538|old|0|2|0|4|1.0
1539|young|2|4|3|7|1.1666666666666667
1539|old|1|3|3|7|0.7777777777777778
1540|old|1|0|1|1|3.0
1540|young|0|1|1|1|0.3333333333333333
1541|old|1|0|1|1|3.0
1541|young|0|1|1|1|0.3333333333333333
1542|young|0|1|0|1|0.5
1543|young|1|1|1|2|2.0
1543|old|0|1|1|2|0.6666666666666666
1544|old|1|2|1|3|1.5
1544|young|0|1|1|3|1.0
1545|young|0|1|0|1|0.5
1546|young|1|1|1|1|1.0
1547|young|0|1|0|1|0.5
1548|old|0|1|0|2|1.0
1548|young|0|1|0|2|1.0
1549|young|0|1|0|2|1.0
1549|old|0|1|0|2|1.0
1550|young|0|2|0|2|0.5
1551|young|0|3|0|3|0.5
1552|old|1|1|1|3|3.0
1552|young|0|2|1|3|0.5
1553|old|0|1|1|1|0.3333333333333333
1553|young|1|0|1|1|3.0
1554|young|1|2|1|4|2.0
1554|old|0|2|1|4|0.6666666666666666
1555|old|0|1|0|2|1.0
1555|young|0|1|0|2|1.0
1556|young|0|1|0|1|0.5
1557|old|4|0|4|3|5.0
1557|young|0|3|4|3|0.16666666666666666
1558|young|0|1|0|1|0.5
1559|old|2|1|2|2|2.0
1559|young|0|1|2|2|0.5
1560|young|0|1|0|1|0.5
1561|young|0|1|0|1|0.5
1562|young|0|1|0|1|0.5
1563|young|0|1|0|1|0.5
1564|young|0|1|0|1|0.5
1565|young|0|1|0|1|0.5
1566|young|0|1|0|1|0.5
1567|young|0|1|0|1|0.5
1568|young|0|1|0|1|0.5
1569|young|0|1|0|1|0.5
1570|young|0|1|0|1|0.5
1571|young|0|1|0|1|0.5
1572|old|1|0|1|1|3.0
1572|young|0|1|1|1|0.3333333333333333
1573|young|0|1|0|1|0.5
1574|young|0|1|0|1|0.5
1575|young|0|1|0|1|0.5
1576|young|0|1|0|1|0.5
1577|old|0|1|0|2|1.0
1577|young|0|1|0|2|1.0
1578|young|0|1|0|1|0.5
1579|young|0|1|0|1|0.5
1580|young|0|1|0|1|0.5
1581|young|0|1|0|1|0.5
1582|young|0|1|0|1|0.5
1583|young|0|1|0|1|0.5
1584|old|1|0|1|1|3.0
1584|young|0|1|1|1|0.3333333333333333
1585|young|0|1|0|1|0.5
1586|young|0|1|0|1|0.5
1587|young|0|2|0|2|0.5
1588|young|1|2|1|3|1.5
1588|old|0|1|1|3|1.0
1589|young|0|2|0|2|0.5
1590|old|1|2|3|3|0.5
1590|young|2|1|3|3|2.0
1591|old|2|1|3|2|1.3333333333333333
1591|young|1|1|3|2|0.6666666666666666
1592|old|1|0|1|0|2.0
1593|young|2|0|2|0|2.0
1594|young|0|1|0|1|0.5
1595|young|0|1|0|1|0.5
1596|old|1|2|1|4|2.0
1596|young|0|2|1|4|0.6666666666666666
1597|young|0|3|1|5|0.5555555555555556
1597|old|1|2|1|5|2.5
1598|old|1|0|1|0|2.0
1599|young|1|1|2|2|1.0
1599|old|1|1|2|2|1.0
1600|young|0|1|0|1|0.5
1601|young|1|0|1|2|4.0
1601|old|0|2|1|2|0.3333333333333333
1602|old|0|1|0|1|0.5
1603|young|1|0|1|0|2.0
1604|young|0|1|1|3|1.0
1604|old|1|2|1|3|1.5
1605|old|0|1|0|1|0.5
1606|old|0|1|1|2|0.6666666666666666
1606|young|1|1|1|2|2.0
1607|young|0|2|0|4|1.0
1607|old|0|2|0|4|1.0
1608|young|0|2|0|3|0.75
1608|old|0|1|0|3|1.5
1609|young|0|1|0|3|1.5
1609|old|0|2|0|3|0.75
1610|young|0|1|0|2|1.0
1610|old|0|1|0|2|1.0
1611|old|2|1|3|1|0.6666666666666666
1611|young|1|0|3|1|1.0
1612|old|1|0|1|0|2.0
1613|young|0|1|0|1|0.5
1614|old|3|3|4|6|1.5
1614|young|1|3|4|6|0.5
1615|old|1|0|1|0|2.0
1616|old|0|1|1|1|0.3333333333333333
1616|young|1|0|1|1|3.0
1617|young|0|1|0|1|0.5
1618|old|0|1|0|1|0.5
1619|young|2|3|4|5|0.8333333333333334
1619|old|2|2|4|5|1.25
1620|young|0|1|0|1|0.5
1621|old|1|2|1|2|1.0
1622|old|2|0|3|0|1.3333333333333333
1622|young|1|0|3|0|0.6666666666666666
1623|old|0|1|0|1|0.5
1624|old|1|0|1|0|2.0
1625|old|0|1|0|1|0.5
1626|old|0|1|0|1|0.5
1627|old|2|2|2|2|1.0
1628|old|1|1|1|1|1.0
1629|old|0|1|0|1|0.5
1630|old|1|0|1|1|3.0
1630|young|0|1|1|1|0.3333333333333333
1631|old|0|1|0|1|0.5
1632|old|0|1|0|1|0.5
1633|old|0|1|0|1|0.5
1634|old|0|1|0|1|0.5
1635|old|1|0|1|0|2.0
1636|old|0|1|0|1|0.5
1637|old|0|1|0|1|0.5
1638|old|3|0|3|0|2.0
1639|old|0|1|0|1|0.5
1640|old|0|1|0|1|0.5
1641|old|2|0|2|0|2.0
1642|young|0|1|2|2|0.5
1642|old|2|1|2|2|2.0
1643|young|0|1|0|2|1.0
1643|old|0|1|0|2|1.0
1644|old|1|0|1|0|2.0
1645|old|1|1|1|1|1.0
1646|old|0|1|0|1|0.5
1647|old|0|1|0|1|0.5
1648|old|0|1|0|1|0.5
1649|old|1|0|1|0|2.0
1650|old|1|0|1|0|2.0
1651|young|0|1|0|3|1.5
1651|old|0|2|0|3|0.75
1652|old|1|0|1|0|2.0
1653|old|0|1|0|1|0.5
1654|young|0|1|0|1|0.5
1655|old|1|1|1|1|1.0
1656|young|0|1|0|1|0.5
1657|young|0|1|1|2|0.6666666666666666
1657|old|1|1|1|2|2.0
1658|young|0|1|0|1|0.5
1659|young|0|1|0|1|0.5
1660|young|0|1|0|1|0.5
1661|old|0|1|1|1|0.3333333333333333
1661|young|1|0|1|1|3.0
1662|young|0|1|0|1|0.5
1663|young|3|0|3|1|3.0
1663|old|0|1|3|1|0.2
1664|young|0|1|0|1|0.5
1665|young|0|1|0|1|0.5
1666|young|0|1|0|1|0.5
1667|young|0|1|0|1|0.5
1668|young|0|1|0|1|0.5
1669|young|0|1|0|1|0.5
1670|young|0|1|0|1|0.5
1671|old|0|2|0|2|0.5
1672|old|0|1|0|1|0.5
1673|old|1|0|1|0|2.0
1674|young|0|1|0|1|0.5
1675|young|0|1|0|1|0.5
1676|old|0|1|0|1|0.5
1677|young|0|1|0|1|0.5
1678|young|0|1|0|1|0.5
1679|young|0|1|0|1|0.5
1680|old|0|1|0|1|0.5
1681|old|0|1|0|1|0.5
